state,date,sex,age,ethnicity,population('000)
Pahang,1/1/2025,female,15-19,other_citizen,0.3
Pahang,1/1/2025,female,15-19,other_noncitizen,0.2
Pahang,1/1/2025,female,20-24,overall,74.4
Pahang,1/1/2025,female,20-24,bumi_malay,55.7
Pahang,1/1/2025,female,20-24,bumi_other,4.8
Pahang,1/1/2025,female,20-24,chinese,10.3
Pahang,1/1/2025,female,20-24,indian,2.8
Pahang,1/1/2025,female,20-24,other_citizen,0.3
Pahang,1/1/2025,female,20-24,other_noncitizen,0.5
Pahang,1/1/2025,female,25-29,overall,55.7
Pahang,1/1/2025,female,25-29,bumi_malay,42.1
Pahang,1/1/2025,female,25-29,bumi_other,4.3
Pahang,1/1/2025,female,25-29,chinese,5.9
Pahang,1/1/2025,female,25-29,indian,2.1
Pahang,1/1/2025,female,25-29,other_citizen,0.3
Pahang,1/1/2025,female,25-29,other_noncitizen,1
Pahang,1/1/2025,female,30-34,overall,52.2
Pahang,1/1/2025,female,30-34,bumi_malay,38.2
Pahang,1/1/2025,female,30-34,bumi_other,4.1
Pahang,1/1/2025,female,30-34,chinese,6.2
Pahang,1/1/2025,female,30-34,indian,1.8
Pahang,1/1/2025,female,30-34,other_citizen,0.3
Pahang,1/1/2025,female,30-34,other_noncitizen,1.7
Pahang,1/1/2025,female,35-39,overall,58.5
Pahang,1/1/2025,female,35-39,bumi_malay,43.5
Pahang,1/1/2025,female,35-39,bumi_other,3.9
Pahang,1/1/2025,female,35-39,chinese,7
Pahang,1/1/2025,female,35-39,indian,1.9
Pahang,1/1/2025,female,35-39,other_citizen,0.3
Pahang,1/1/2025,female,35-39,other_noncitizen,1.9
Pahang,1/1/2025,female,40-44,overall,60.3
Pahang,1/1/2025,female,40-44,bumi_malay,45.1
Pahang,1/1/2025,female,40-44,bumi_other,3
Pahang,1/1/2025,female,40-44,chinese,7.8
Pahang,1/1/2025,female,40-44,indian,2.1
Pahang,1/1/2025,female,40-44,other_citizen,0.3
Pahang,1/1/2025,female,40-44,other_noncitizen,2
Pahang,1/1/2025,female,45-49,overall,55.6
Pahang,1/1/2025,female,45-49,bumi_malay,40.1
Pahang,1/1/2025,female,45-49,bumi_other,2.5
Pahang,1/1/2025,female,45-49,chinese,9.1
Pahang,1/1/2025,female,45-49,indian,2.2
Pahang,1/1/2025,female,45-49,other_citizen,0.3
Pahang,1/1/2025,female,45-49,other_noncitizen,1.3
Pahang,1/1/2025,female,50-54,overall,40.9
Pahang,1/1/2025,female,50-54,bumi_malay,29.3
Pahang,1/1/2025,female,50-54,bumi_other,1.9
Pahang,1/1/2025,female,50-54,chinese,6.9
Pahang,1/1/2025,female,50-54,indian,1.7
Pahang,1/1/2025,female,50-54,other_citizen,0.2
Pahang,1/1/2025,female,50-54,other_noncitizen,0.9
Pahang,1/1/2025,female,55-59,overall,32.6
Pahang,1/1/2025,female,55-59,bumi_malay,23.6
Pahang,1/1/2025,female,55-59,bumi_other,1.4
Pahang,1/1/2025,female,55-59,chinese,5.7
Pahang,1/1/2025,female,55-59,indian,1.2
Pahang,1/1/2025,female,55-59,other_citizen,0.2
Pahang,1/1/2025,female,55-59,other_noncitizen,0.6
Pahang,1/1/2025,female,60-64,overall,31.1
Pahang,1/1/2025,female,60-64,bumi_malay,22.5
Pahang,1/1/2025,female,60-64,bumi_other,1.2
Pahang,1/1/2025,female,60-64,chinese,5.7
Pahang,1/1/2025,female,60-64,indian,1.3
Pahang,1/1/2025,female,60-64,other_citizen,0.1
Pahang,1/1/2025,female,60-64,other_noncitizen,0.3
Pahang,1/1/2025,female,65-69,overall,22.7
Pahang,1/1/2025,female,65-69,bumi_malay,16.6
Pahang,1/1/2025,female,65-69,bumi_other,0.8
Pahang,1/1/2025,female,65-69,chinese,4.2
Pahang,1/1/2025,female,65-69,indian,1
Pahang,1/1/2025,female,65-69,other_citizen,0.1
Pahang,1/1/2025,female,65-69,other_noncitizen,0.1
Pahang,1/1/2025,female,70-74,overall,16.8
Pahang,1/1/2025,female,70-74,bumi_malay,13.2
Pahang,1/1/2025,female,70-74,bumi_other,0.8
Pahang,1/1/2025,female,70-74,chinese,2.1
Pahang,1/1/2025,female,70-74,indian,0.6
Pahang,1/1/2025,female,70-74,other_citizen,0
Pahang,1/1/2025,female,70-74,other_noncitizen,0.1
Pahang,1/1/2025,female,75-79,overall,12.3
Pahang,1/1/2025,female,75-79,bumi_malay,9.1
Pahang,1/1/2025,female,75-79,bumi_other,0.7
Pahang,1/1/2025,female,75-79,chinese,2
Pahang,1/1/2025,female,75-79,indian,0.5
Pahang,1/1/2025,female,75-79,other_citizen,0
Pahang,1/1/2025,female,75-79,other_noncitizen,0
Pahang,1/1/2025,female,80-84,overall,5.2
Pahang,1/1/2025,female,80-84,bumi_malay,3.8
Pahang,1/1/2025,female,80-84,bumi_other,0.5
